;;;;;;;;;;;;;;;;;;;Nests Laid on Cousin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;30;53;0;136;114;131;182;209;112;102;594;590;543;376;781;349;439;541;571;583;568;495;492;551;386;266;85;360;246;;;;
SXX 1150;E 3734;;E 3734;Unknown;;2006;SXX 1150;27/11/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;HB
SEY 9176;SEY 9177;SEY 9176;SEY 9177;Aldabra;;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;HB
SEY 8616;SEY 8617;SEY 8616;SEY 8617;Cousin;23/01/2006;2006;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8711;SEY 8710;SEY 8711;SEY 8710;Cousine;06/02/2006;2006;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8640;SEY 8641;SEY 8640;SEY 8641;Cousin;30/09/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 8645;SEY 8646;SEY 8645;SEY 8646;Cousin;06/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8742;SEY 8743;SEY 8742;SEY 8743;Cousine;24/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 8655;SEY 9707;SEY 8655;SEY 9707;Cousin;25/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 9781;SEY 9782;SEY 9781;SEY 9782;Cousin;25/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9797;SEY 9798;SEY 9797;SEY 9798;Cousin;28/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 9709;SEY 9800;SEY 9709;SEY 9800;Cousin;30/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 9795;SEY 9796;SEY 9795;SEY 9796;Cousin;30/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;1;5;5;HB
SEY 9723;SEY 9725;SEY 9723;SEY 9725;Cousin;01/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9714;SEY 9715;SEY 9714;SEY 9715;Cousin;04/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9788;SEY 9789;SEY 9788;SEY 9789;Cousin;04/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8727;SEY 8726;SEY 8727;SEY 8726;Cousine;05/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 9727;SEY 9728;SEY 9727;SEY 9728;Cousin;07/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9792;SEY 9793;SEY 9792;SEY 9793;Cousin;07/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;1;2;2;HB
SEY 9729;SEY 9730;SEY 9729;SEY 9730;Cousin;08/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9732;SEY 9731;SEY 9732;SEY 9731;Cousin;08/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;1;6;6;HB
SEY 8729;SEY 8728;SEY 8729;SEY 8728;Cousine;09/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9743;SEY 9744;SEY 9743;SEY 9744;Cousin;10/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8731;SEY 8730;SEY 8731;SEY 8730;Cousine;14/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 9747;SEY 9748;SEY 9747;SEY 9748;Cousin;15/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8736;SEY 8737;SEY 8736;SEY 8737;Cousine;01/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9756;SEY 9799;SEY 9756;SEY 9799;Cousin;01/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 8669;SEY 8670;SEY 8669;SEY 8670;Cousin;02/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8671;SEY 8672;SEY 8671;SEY 8672;Cousin;03/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 9767;SEY 9768;SEY 9767;SEY 9768;Cousin;12/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8751;SEY 8750;SEY 8751;SEY 8750;Cousine;13/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8664;SEY 8665;SEY 8664;SEY 8665;Cousin;17/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 8689;SEY 8690;SEY 8689;SEY 8690;Cousin;17/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 8683;SEY 8684;SEY 8683;SEY 8684;Cousin;23/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8687;SEY 8688;SEY 8687;SEY 8688;Cousin;24/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 8749;SEY 8748;SEY 8749;SEY 8748;Cousine;02/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;1;3;3;HB
SCA 5006;SCA 9163;SEY 8716;SEY 8715;Cousine;16/10/2006;2006;SCA 5006;22/10/2012;SEY 9773;02/12/2006;;;SCA 9163;13/10/2015;;;;;;;;;;;;;;;4;;;2;;;2;;;5;;;2;;;;;;;5;5;2;HB
SEY 8610;SEY 8611;SEY 8610;SEY 8611;Cousin;10/01/2006;2006;;;;;;;;;;;;;;;;;;;;;;2;;1;;;;;;;;;;;;;;;;;;2;2;1;HB
SEY 8612;SCA 1359;SEY 8612;SEY 8613;Cousin;12/01/2006;2006;;;SCA 1359;22/11/2008;;;;;;;;;;;;;;;;;;1;;;7;;;;;;;;;;;;;;;;;2;7;1;HB
SEY 8618;SEY 8619;SEY 8618;SEY 8619;Cousin;24/01/2006;2006;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;2;1;1;HB
SEY 8647;SCA 1256;SEY 8647;SEY 8648;Cousin;08/10/2006;2006;;;SCA 1256;16/10/2008;;;;;;;;;;;;;;;;;;;3;;3;;;;;;;;;;;;;;;;;2;3;3;HB
SEY 9779;SEY 9780;SEY 9779;SEY 9780;Cousin;21/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;4;;;;;;;;;;;;;2;5;4;HB
SEY 9719;SEY 9720;SEY 9719;SEY 9720;Cousin;03/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;5;;;;3;;;;;;;;;;;;;;;2;5;3;HB
SEY 9757;SCA 1375;SEY 9757;SEY 9758;Cousin;19/11/2006;2006;;;SCA 1375;14/12/2008;;;;;;;;;;;;;;;;;;;2;;1;;;;;6;;;;;;;;;;;;3;6;1;HB
SXX 1027;SXX 1026;SEY 9754;SEY 9755;Cousin;24/11/2006;2006;SXX 1027;05/12/2017;SXX 1026;05/12/2017;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;2;;;;;;;;2;3;2;HB
SEY 8734;SEY 8735;SEY 8734;SEY 8735;Cousine;25/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;1;;;;;;;;;;;;;;;;2;2;1;HB
SEY 9769;SEY 9770;SEY 9769;SEY 9770;Cousin;27/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;1;;;;;;;;;;;;2;2;1;HB
SEY 9761;SEY 9762;SEY 9761;SEY 9762;Cousin;28/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;4;;;;4;;;;;;;;;;;;;;;2;4;4;HB
SEY 8656;SEY 8657;SEY 8656;SEY 8657;Cousin;01/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;2;1;1;HB
SEY 9765;SEY 9766;SEY 9765;SEY 9766;Cousin;01/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;;;;;;;;;;;;;;2;2;2;HB
SEY 9771;SEY 9772;SEY 9771;SEY 9772;Cousin;01/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;;;;2;;;;;;;;;;;;;;2;3;2;HB
SEY 8662;SEY 8663;SEY 8662;SEY 8663;Cousin;14/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;4;;;;;;;;;;;;;;;;;2;4;3;HB
SEY 8685;SEY 8686;SEY 8685;SEY 8686;Cousin;24/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;2;2;1;HB
SEY 9763;SCA 2700;SEY 9763;SEY 9764;Cousin;29/11/2006;2006;;;SCA 2700;23/11/2010;;;;;;;;;;;;;;;;;;;5;;;;2;;;;1;;;;;;;;;;;3;5;1;HB
SEY 8614;SEY 8615;SEY 8614;SEY 8615;Cousin;19/01/2006;2006;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;;;;;;;;;3;1;1;HB
SEY 9751;SEY 9752;SEY 9751;SEY 9752;Cousin;23/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;4;;;;5;;;5;;;;;;;;4;;;;4;5;4;HB
SEY 8666;SEY 8667;SEY 8666;SEY 8667;Cousin;06/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;3;;;;;;1;;;;;;;;;;;3;3;1;HB
SEY 8677;SEY 8678;SEY 8677;SEY 8678;Cousin;09/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;4;;;1;;;;;;;;;;1;;;;;;3;4;1;HB
SEY 8754;SXX 1113;SEY 8754;SEY 8752;Cousine;19/12/2006;2006;;;SXX 1113;27/12/2017;;;;;;;;;;;;;;;;;;;3;;;;;3;;;;;;3;;;;;;;;3;3;3;HB
SEY 9790;SEY 9791;SEY 9790;SEY 9791;Cousin;04/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;4;;;4;;;2;;;;;;;;;;;;;3;4;2;HB
SXX 3439;SEY 8652;SEY 8651;SEY 8652;Cousin;14/10/2006;2006;SXX 3439;;;;;;;;;;;;;;;;;;;;;;2;;;4;;;;3;;;;;;;;;2;;5;5;5;2;HB
SEY 9774;SEY 9775;SEY 9774;SEY 9775;Cousin;01/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;;;1;;;;2;;;;;1;;;;; ;4;3;1;HB
SEY 8704;SEY 8703;SEY 8704;SEY 8703;Cousine;12/01/2006;2006;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;3;;4;;;;;;4;4;1;HB
SEY 8707;SCA 3500;SEY 8707;SEY 8705;Cousine;14/01/2006;2006;;;SCA 3500;04/12/2010;;;;;;;;;;;;;;;;;;2;;1;;;2;;;;3;;;;;;;;;;;4;3;1;HB
SEY 8620;SEY 8621;SEY 8620;SEY 8621;Cousin;25/01/2006;2006;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;;;;2;;;;;1;;;;;;4;2;1;HB
SEY 8622;SEY 8623;SEY 8622;SEY 8623;Cousin;28/01/2006;2006;;;;;;;;;;;;;;;;;;;;;;1;;;4;;3;;;5;;;;;;;;;2;;;5;5;1;HB
SEY 8628;SEY 8629;SEY 8628;SEY 8629;Cousin;10/02/2006;2006;;;;;;;;;;;;;;;;;;;;;;2;;;2;;;1;;;;2;;;;;;;;;;4;2;1;HB
SEY 8634;SEY 8635;SEY 8634;SEY 8635;Cousin;13/08/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;4;;;;;4;;;3;;;;3;;;5;;6;5;3;HB
SEY 8643;SEY 8644;SEY 8643;SEY 8644;Cousin;03/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;;2;;;3;;;3;;;;;2;;;;;5;3;2;HB
SEY 9712;SEY 9713;SEY 9712;SEY 9713;Cousin;28/10/2006;2006;;;;;;;;;;;;;;;;;;;;;;;4;;;;5;;;3;;;5;;;;3;;;;;5;5;3;HB
SEY 9745;SEY 9746;SEY 9745;SEY 9746;Cousin;14/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;4;;;2;;3;;1;;;;;;;;;;;;4;4;1;HB
SEY 8638;SEY 8639;SEY 8638;SEY 8639;Cousin;26/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;;;;2;;;;2;;;;;;4;2;2;HB
SEY 8674;SEY 8676;SEY 8674;SEY 8676;Cousin;04/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;4;1;;;5;;;;;;5;;;;;;;;;4;5;1;HB
SEY 8701;SEY 7950;SEY 8701;SEY 7950;Cousine;13/01/2006;2006;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;3;;;5;;;2;;;;;2;;5;5;2;HB
SXX 2801;SEY 8625;SEY 8624;SEY 8625;Cousin;28/01/2006;2006;SXX 2801;11/12/2020;;;;;;;;;;;;;;;;;;;;1;;;;1;;;2;;;;4;;;;2;;;;;5;4;1;HB
SEY 9741;SEY 9742;SEY 9741;SEY 9742;Cousin;11/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;4;;3;;;4;;3;;;4;;2;;;;;7;4;2;HB
SEY 9749;SEY 9750;SEY 9749;SEY 9750;Cousin;21/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;3;;4;;3;;4;;;;;;;;;;;5;4;2;HB
SEY 9740;SCA 1372;SEY 9777;SEY 9778;Cousin;;2006;SEY 9740;21/11/2006;SCA 1372;02/12/2008;;;;;;;;;;;;;;;;;;;4;;1;;;2;;3;;;4;;;;;;;4;;6;4;1;HB
SCA 1129;SEY 9689;;SEY 9689;Cousin;;2006;SCA 1129;22/10/2007;;;;;;;;;;;;;;;;;;;;;;4;;3;;2;;5;;;3;;;;;;;;;5;5;2;HB
SCA 4000;SXX 1952;;SEY 9699;Cousin;;2006;SCA 1116;20/10/2007;SCA 3775;19/12/2010;SCA 4000;29/10/2012;SXX 1952;16/11/2020;;;;;;;;;;;;;;;;3;;;2;;3;;;5;;5;;;1;;1;;1;8;5;1;HB
SEY 8609;SCA 9844;SEY 8609;SEY 8608;Cousin;04/01/2006;2006;;;SCA 2708;22/12/2008;;;SCA 9844;10/11/2015;;;;;;;;;;;;;;1;;;4;;5;;3;;;5;;;;;1;;;;;6;5;1;HB
SXX 0539;SEY 9703;SEY 9705;SEY 9703;Cousin;19/10/2006;2006;SEY 8673;03/12/2006;;;SXX 0539;22/12/2016;;;;;;;;;;;;;;;;;5;;3;;2;;2;;;;3;;;;;;;4;;6;5;2;HB
SEY 8746;SXX 1052;SEY 8746;SEY 8744;Cousine;26/10/2006;2006;;;SXX 1052;02/12/2017;;;;;;;;;;;;;;;;;;;1;;2;;1;;;2;;;;2;;;;;;;;5;2;1;HB
SEY 9737;SEY 9718;;SEY 9718;Cousin;08/11/2006;2006;SEY 9737;11/11/2006;;;;;;;;;;;;;;;;;;;;;5;;4;;;3;;;1;;;3;;;3;;;4;;7;5;1;HB
SEY 9716;SEY 9717;SEY 9716;SEY 9717;Cousin;08/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;4;;;1;;1;;3;;;;;2;;;;;;;5;4;1;HB
SEY 9733;SEY 9734;SEY 9733;SEY 9734;Cousin;08/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;;1;;;2;;;2;;;;1;;;6;2;1;HB
SEY 9735;SEY 9736;SEY 9735;SEY 9736;Cousin;09/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;2;;;;2;1;;;;;;;5;2;1;HB
SEY 9759;SEY 9760;SEY 9759;SEY 9760;Cousin;16/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;1;;;1;;;;;4;;3;;;;;;;5;4;1;HB
SEY 8679;SCA 8899;SEY 8679;SEY 8680;Cousin;11/12/2006;2006;;;SCA 8899;30/11/2014;;;;;;;;;;;;;;;;;;;2;;3;;2;;2;;4;;;;3;;;;;;;5;4;2;HB
SEY 8659;SEY 8660;SEY 8659;SEY 8660;Cousin;12/12/2006;2006;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;2;;;2;;;3;;;2;;;3;;7;3;2;HB
SEY 8709;SEY 8708;SEY 8709;SEY 8708;Cousine;20/01/2006;2006;;;;;;;;;;;;;;;;;;;;;;1;;4;;2;;;;;;2;;2;;4;;;;;;6;4;1;HB
SXX 2817;SEY 9702;SEY 9701;SEY 9702;Cousin;29/09/2006;2006;SXX 2817;04/01/2021;;;;;;;;;;;;;;;;;;;;;4;;3;;;3;;3;;;3;;3;;1;;;1;;8;4;1;HB
SEY 9721;SEY 9722;SEY 9721;SEY 9722;Cousin;15/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;3;;1;;;;3;;4;;2;;;3;;;;;;6;4;1;HB
SEY 8636;SEY 8637;SEY 8636;SEY 8637;Cousin;26/11/2006;2006;;;;;;;;;;;;;;;;;;;;;;;5;;2;;4;;;3;;5;;2;;;2;;;4;;8;5;2;HB
SCA 3489;SEY 9785;SEY 9784;SEY 9785;Cousin;02/11/2006;2006;SCA 3489;29/11/2010;;;;;;;;;;;;;;;;;;;;;3;;4;;4;;5;;4;;5;;4;;2;;2;1;;10;5;1;HB
SEY 8630;SCA 3805;SEY 8630;SEY 8631;Cousin;20/02/2006;2006;;;SCA 1419;;;;SCA 3805;30/12/2010;;;;;;;;;;;;;;1;;;4;;2;;3;;3;;5;;;3;;;1;;;8;5;1;HB
SCA 0327;;SCA 0327;;Aldabra;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SCA 1313;;SCA 1313;;Cousin;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;1;HB
SCA 1440;;SCA 1440;;Cousine;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;1;HB
SCA 1139;SCA 1138;SCA 1139;SCA 1138;Cousin;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
E 4335;E 4336;E 4335;E 4336;Praslin Lemuria;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;1;HB
E 4349;E 4350;E 4349;E 4350;Praslin Lemuria;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;1;HB
SCA 0922;SCA 0923;SCA 0922;SCA 0923;Mahe MENR;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;1;HB
SCA 0935;SCA 0934;SCA 0935;SCA 0934;Praslin MENR;;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 0946;SCA 0947;SCA 0946;SCA 0947;Praslin MENR;;2007;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;1;2;2;HB
SCA 1458;SCA 1457;SCA 1458;SCA 1457;Cousine;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;1;2;2;HB
SCA 1460;SCA 1461;SCA 1460;SCA 1461;Cousine;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;1;2;2;HB
SCA 1462;SCA 1463;SCA 1462;SCA 1463;Cousine;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1484;SCA 1485;SCA 1484;SCA 1485;Cousine;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;1;3;3;HB
SCA 1494;SCA 1495;SCA 1494;SCA 1495;Cousine;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;1;2;2;HB
SCA 1619;SCA 1620;SCA 1619;SCA 1620;D'Arros;;2007;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;1;1;HB
;SCA 1198;;SCA 1198;Cousin;07/12/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
E 4382;SXX 1010;E 4382;;Praslin;;2007;;;SXX 1010;23/10/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;3;2;3;1;HB
SCA 1498;SCA 1499;SCA 1498;SCA 1499;Cousine;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;2;1;1;HB
SCA 0320;SCA 0321;SCA 0320;SCA 0321;Aldabra;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;HB
SEY 9656;SEY 9657;SEY 9656;SEY 9657;Cousin;05/01/2007;2007;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9662;SEY 9663;SEY 9662;SEY 9663;Cousin;17/01/2007;2007;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8695;SEY 8696;SEY 8695;SEY 8696;Cousin;31/01/2007;2007;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9674;SEY 9675;SEY 9674;SEY 9675;Cousin;11/02/2007;2007;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9681;SEY 9680;SEY 9681;SEY 9680;Cousin;17/10/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1114;SCA 1115;SCA 1114;SCA 1115;Cousin;18/10/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9687;SEY 9686;SEY 9687;SEY 9686;Cousin;19/10/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 9691;SEY 9690;SEY 9691;SEY 9690;Cousin;24/10/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1131;SCA 1132;SCA 1131;SCA 1132;Cousin;25/10/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 8760;SEY 8761;SEY 8760;SEY 8761;Cousine;30/10/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1123;SCA 1124;SCA 1123;SCA 1124;Cousin;01/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;1;3;3;HB
SCA 1121;SCA 1120;SCA 1121;SCA 1120;Cousin;02/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1152;SCA 1151;SCA 1152;SCA 1151;Cousin;06/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 8765;SEY 8766;SEY 8765;SEY 8766;Cousine;06/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1174;SCA 1175;SCA 1174;SCA 1175;Cousin;12/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1173;SCA 1172;SCA 1173;SCA 1172;Cousin;14/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;1;4;4;HB
SCA 1155;SCA 1170;SCA 1155;SCA 1170;Cousin;15/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;1;3;3;HB
SCA 1187;SCA 1186;SCA 1187;SCA 1186;Cousin;20/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1183;SCA 1182;SCA 1183;SCA 1182;Cousin;29/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1193;SCA 1194;SCA 1193;SCA 1194;Cousin;07/12/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1196;SCA 1197;SCA 1196;SCA 1197;Cousin;07/12/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1208;SCA 1209;SCA 1208;SCA 1209;Cousin;12/12/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 9631;SEY 9630;SEY 9631;SEY 9630;Aride;21/12/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1206;SCA 1205;SCA 1206;SCA 1205;Cousin;13/12/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SCA 1214;SCA 1215;SCA 1214;SCA 1215;Cousin;16/12/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;1;3;3;HB
SEY 8772;SEY 8773;SEY 8772;SEY 8773;Cousine;17/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;1;HB
SCA 1237;SCA 1236;SCA 1237;SCA 1236;Cousin;19/12/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8776;SEY 8777;SEY 8776;SEY 8777;Cousine;20/11/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;1;4;4;HB
SCA 1213;SCA 1212;SCA 1213;SCA 1212;Cousin;23/12/2007;2007;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;1;2;2;HB
